typing_speed_kpm,backspace_rate,mean_key_interval_ms,std_key_interval_ms,mouse_distance_px,mouse_speed_px_per_sec,click_rate_per_min,mean_click_latency_ms,idle_time_sec,session_minutes,fatigue_label
63.85129162788549,0.09164060838051086,475.2829160621345,80.62890795762661,1471.1828898511585,73.68615424425094,1.00003042110776,420.20822133401634,7.302419560821918,413.5455004740076,2
114.49184648870902,0.13190139634514925,335.27501581002934,157.81907866352108,3152.6339520586416,44.50985406281578,5.808143026199576,459.41668393539527,17.783040228976855,102.300188357279,2
150.14140730598862,0.08524938543258459,250.27339288981221,51.484723209539325,4281.130419584528,75.02835137170676,11.679751859256324,177.41717036511793,3.0290870887788865,113.1866840075819,1
296.75806810913,0.037278341935336565,163.59508378171046,38.10603835858534,7379.034385109816,165.7913253373768,22.229552890032135,87.77879054671422,2.8476181228195223,16.542082614203366,0
180.71991343753965,0.05876799885353965,211.95753939566632,56.771719462861775,7086.744532390834,73.774025706793,17.16519877745882,199.0854123238302,7.888508627221632,100.39585118055498,1
158.40465314996433,0.05674079756110814,237.1074265210204,75.37583286830288,7067.611909016846,129.25868288733798,11.430729126759426,252.10776173950396,5.100573994856446,141.99307103249052,1
116.96241248159633,0.11966725420088004,613.3960998062694,165.16248647332802,1241.9622333532673,44.08492970628249,3.4984643122633057,746.8632990963649,17.584404593183315,232.03331303142517,2
182.5886024650616,0.061466571365377164,151.99236168814434,61.39403301527326,5267.499349261478,77.49806563146869,12.414367691614524,337.33961709465376,7.35166646799503,163.78281144260248,1
186.82792931613216,0.0152710446790691,106.7196731558568,26.40093104052627,11475.951907125083,178.705477309014,10.192066128347781,54.86865907599699,1.7202332085424108,41.97822336607127,0
229.71371305004357,0.047690327074114816,177.50612144237004,21.879780421898914,8459.444872954627,113.13017250256327,24.035982839082696,158.85377573178076,1.4623569098086073,48.846053330943064,0
214.60541182314728,0.077616370589199,186.2080216676171,65.7157452602421,6620.40512287851,64.6046460688097,9.507763318765543,266.0931883457013,6.6921084549114624,163.72331777853816,1
127.7428659477069,0.13345792407388804,264.8381453011626,133.52507321305646,3547.453959666402,25.523134129075025,9.928654353396643,612.2659450607495,19.317473497830424,225.68691342844212,2
250.6528198519924,0.019313743597578724,111.80149376018674,21.210930016688,10680.549826859338,128.64809907133215,18.638114374989925,166.8782421933164,0.5815824173210626,19.11947382502855,0
200.21033468760257,0.015053776127908364,162.53992179279263,10.625053933986669,5669.162638064753,204.81354834320123,8.05521350971043,138.40009518367256,1.5109500525006487,26.633661035438212,0
196.01255334810432,0.0428865835434357,164.33702615120117,71.25407852707895,4114.811032152918,139.244623569894,11.931619430319406,341.34040676196986,5.731495664742253,148.56419613206967,1
146.0983616719174,0.06657742530209677,169.04976585841348,78.65504604364337,9145.927348153104,82.8151996797763,13.886875883875542,198.1445847058588,7.8999814218309945,128.73018270314822,1
212.54916853527197,0.04748500305997008,89.6536337975479,22.28680961619421,5144.10336806273,144.29924288356517,16.870891362962563,58.15504435627571,1.1119338789519078,5.794091636551221,0
102.3461544693713,0.12968125385327767,535.9533709166712,128.0540762760349,929.2439550413632,19.20279036845339,6.253521675915789,736.3365848080402,15.431167504901417,128.15673345344234,2
243.8223888413491,0.011029861591071874,90.06800011088491,29.096702403599668,5651.336868937284,93.65667467018281,17.687012405246133,96.28005228080751,1.4755179150340934,35.75961626351072,0
287.6231947025259,0.03721159710510679,111.40309371913688,14.895258970449031,11661.446916774292,118.00379827041009,9.662603559410156,62.804223062821265,3.391663973588748,36.33291663826247,0
99.50178527574252,0.20676388799607415,455.8830819414537,81.66505874576889,4653.354240820405,49.880214504598904,8.140962370178324,549.9915581807247,12.67417028291696,87.94091542526745,2
264.86701315125646,0.01902704850371935,143.62208951407234,16.699292640418218,4727.328887942069,198.10506958843334,13.904871135321613,151.83073891336488,2.3166696383776886,48.03333644852033,0
74.08788757434479,0.09484891030540418,513.4904747541153,170.39820806343724,2027.7690598912325,26.92203144583229,4.572742814316186,350.1640210725091,9.72817047753294,96.42267513343494,2
253.4795619895653,0.0292837210981014,149.04280589502645,15.501226464491273,8893.031293860302,181.75067132354056,11.853193347273043,60.13284354676835,3.021449544125807,19.350475980110225,0
217.14053823854968,0.059570707492393925,195.10480446292073,77.33973550033282,3338.7024699443928,119.87849600826081,5.1095970557393455,248.8849121084194,4.991940181379839,50.0535586891169,1
76.88327698979323,0.10091061579944542,337.25566901837203,96.39685078893733,4212.138200889381,80.25301003749696,9.05754410519728,269.8042016240879,8.764610925916328,178.76240508449712,2
211.81094878875805,0.021350191995682125,100.88626306848244,11.789705156432323,8594.514359012219,198.96244844879672,10.51361018789374,98.68984226811973,1.7188352415811716,17.369810655156275,0
192.80570652051213,0.08257119467272789,192.23412531038022,82.89615641290825,6463.045646828586,99.13812912817997,17.70997682514446,176.59160227776255,4.239516890134443,105.80821469745264,1
245.1765566041609,0.011871231499795798,166.49728760095113,15.970615075599984,7883.477508770782,216.25246992819567,10.8286917288403,171.66372990379716,2.131252798946809,0.4385595394364408,0
136.34677895084167,0.20863009085949147,458.32348454836347,103.61438846729844,2917.8926143812896,67.29970249594346,11.913977512279788,407.6798292808324,16.790103920680497,122.79820905314594,2
187.7450149220678,0.09833437908912447,151.36787181396895,84.84230205898851,5745.549766533575,106.44572569723805,11.390604018151365,219.60351410709185,4.344551937288264,91.62887469149963,1
163.29398971070043,0.04195172152110803,210.21977376917295,79.90418751197467,4362.72333506811,131.07032654080416,11.589248286591072,232.72990191588934,3.9698416013518925,150.15440603327656,1
190.00392669150284,0.043656074388880375,130.5223371631193,29.018374731428622,7465.955396815115,119.31915053357994,13.73057746782374,124.94351745215538,3.822528123058722,15.637203880860055,0
277.06560640936914,0.011109361476953815,105.46942914405928,16.868400337568954,9723.535195092249,175.5288375668185,22.86018392150362,63.06893396804474,1.656630260531334,1.8174479700393296,0
180.78752686138628,0.05833266551460526,168.03162083294532,36.429974775930276,4558.862965765796,62.672509109564125,9.711984672448173,174.18871860469264,3.7157567914202456,126.4338628897964,1
172.27753699181753,0.05872977128923152,196.4668270641994,46.00940355998196,8522.108550103327,56.93681758869376,13.178774424594712,211.05836894959018,4.068998833611227,125.57407511212003,1
100.1748506262217,0.1613091309698695,426.77367936057624,152.95347590234172,1820.463016175516,54.61129894486159,9.210754206642568,533.7465585009141,13.35167414350168,272.7773195305202,2
100.52311608164437,0.18599678609250014,258.6648460700616,93.00648649340586,1261.0731599626286,21.874049251264537,2.0435065561557084,422.4089166469554,13.399289330764699,156.0830114907596,2
219.29044996875317,0.0767536439181429,194.74363351542044,77.02090558259343,5922.558494665182,85.26668170730633,14.147315008032868,186.9509579469271,3.245925993448459,171.4009955390937,1
170.1339130907418,0.09795244539643765,163.4911112024835,55.22339245051235,4280.471667663763,69.9753838352513,12.933821211857396,152.64983762198122,6.819160179194481,114.64976534383567,1
191.19871676369658,0.0625587804105434,191.2782571370913,39.604699583389646,7268.679223346517,141.9680869239086,17.69658898705693,202.58066034351094,4.024982933137198,47.639974002897546,1
175.54505620654302,0.08532460043629299,201.7093389949351,80.96740896495584,4217.655616655969,104.85943736355385,5.373366074884942,305.9774137055227,6.490607012278056,85.41059056789501,1
167.61859484179416,0.051485885449049834,193.92418058933475,44.2363242008851,6399.246150569388,132.5714404040505,7.775052812152217,288.93370916578584,6.432163566819912,166.85775366560702,1
127.69373995373068,0.16215194846510303,312.6836466075525,134.13960097660765,1761.359694576793,26.865613628537336,11.717378961877888,673.582376122625,11.201881844365793,340.8506395289818,2
137.56643900268804,0.165324623483656,537.2973187078528,85.74103380446495,3921.7948488197812,52.476172192636696,10.840378231964573,580.4183215589078,15.992026559678035,190.56753025305872,2
161.32639670538467,0.0993794218964384,209.91182184555382,87.48314964579279,6747.195316143446,41.464842908867304,17.59022574822199,197.1997957823723,3.1906006350605054,176.92193307294588,1
90.6297843995902,0.1756071040678337,586.8351142740048,92.31047675095871,1592.7321943307902,36.83574568896652,1.0121979970437807,633.9047956232463,6.725795495997137,381.7333103553151,2
87.38299982212341,0.19857893226825826,434.3547967456175,177.49279557650655,2191.948329196437,65.307640950814,9.263177314826198,752.4524835737695,13.547408590063448,338.57590352075584,2
246.55831819004547,0.033199576166084876,162.21904374897812,24.690978318318912,5131.949343814449,192.68926388038398,13.49319036121693,140.77780324277265,2.1534561630979443,51.53568118072015,0
122.56884935493717,0.03996119662884023,155.5974482870646,65.57064154901452,8898.673300103042,117.87459857150208,17.551610854087187,221.00613441447905,4.789722884806291,178.87852652236595,1
106.22771471242508,0.11384951358517693,299.18214269879843,155.15009417728226,1640.9829921708667,27.853904509628883,5.9371164826767275,284.08830643278134,20.198032946633536,262.6646022242246,2
123.0806660901363,0.16809476185614222,376.58033565409403,180.88682359181982,2755.6642410705463,49.73283942707265,12.181631382067398,372.1034297995414,8.69332588385164,315.66981939667363,2
270.8879647984033,0.02769132615355716,150.7667397410639,18.08219144578483,5248.474043970395,209.5973582460063,9.40254960256441,99.30009275764716,1.5496754113030915,2.579085873091972,0
191.20137131534327,0.015537500580355081,124.48938522590713,22.846348949077953,8975.749538771772,82.18576161516361,21.064200242488504,106.63225310527416,2.74441206375514,60.29177297877017,0
222.4273006392511,0.02522820330572288,92.94265489331792,40.77262937673269,10380.101458055518,172.38051250912903,23.714144006901602,91.55855365351289,2.9295263681429606,56.88538819658049,0
61.55758134039139,0.1918869160543217,588.7915261562957,106.47338315659204,1125.5546311708185,32.30047896450959,3.738560927916039,290.29198677571765,7.4382771174731515,398.88988416196236,2
182.91988447695124,0.051434413342822685,189.61529410876994,80.98713897622613,6232.291772071116,134.15890320786434,15.18110622810147,182.13539947142283,7.914246216802889,34.3357984331795,1
129.04321139012598,0.09212345635480108,223.10668700101394,115.31370658364438,4172.701379304517,31.576249237911433,7.372191460813703,425.95810358731444,7.458432009833996,159.00478142339628,2
187.63145113000286,0.029057117894507614,98.31405634088814,11.280893435702826,11970.237711316468,188.1547381876124,18.996773673163187,85.04171025224339,0.32524557857303904,30.478637609539348,0
262.7602737338397,0.04389004834476132,166.10917566768518,23.537840162263404,6335.786754621081,167.30950907823603,22.529797370356125,69.89189060543511,3.1348368720943807,37.920245032382454,0
79.28653100367985,0.1723311864343714,396.0324125983431,115.11002866530933,2729.157845234387,63.611254226369766,4.641310918708866,708.4733721537151,6.167711170179122,357.41038864829113,2
199.69401838957202,0.07122596852539413,220.04363363748547,71.71926230175826,5471.818734619009,82.82163784106547,10.838392453899178,228.99259630172162,4.68140214666866,168.86849207422307,1
305.0677557513098,0.023422290358034926,171.3058305633812,17.576581018301148,10613.46183522441,143.97866295006114,17.372790614897447,134.30398303180297,2.6301320134842907,20.016126846674183,0
230.40615132241552,0.024520940519090078,166.01219297171102,22.685249216404866,11457.503510906115,191.60828320129377,14.829265236753544,76.21601352531297,2.370841418302215,4.385649704205996,0
114.40310213671704,0.13690851430761017,233.4048895672104,132.99826268317915,2513.4496543497485,32.875142628985216,3.5202562959638373,612.9406089776672,16.369986466087404,165.3972341307558,2
229.95527236217782,0.04799395339506631,88.49715933037369,18.97444341625472,10974.348430137803,151.29384898126125,11.308199653813611,112.73752224067331,1.8246706281547078,54.518000181933566,0
221.20825097590074,0.0973512868743579,221.22201056429907,86.45747001139816,6635.494838806844,71.95455987620336,12.072887258449962,221.8437134910395,5.9359579365630735,117.34077994624135,1
200.29374466215376,0.0500392825272276,154.43442416151228,43.85720357961231,7119.649825043756,109.89185045899396,8.533862647348995,316.46026855716104,4.7799229689230165,172.85734134521155,1
147.95666016430684,0.08360199039865035,238.00709896997824,56.220682379933244,7565.844863739696,104.52467067729422,9.144812286151602,336.13708314685,6.465978862357102,106.36795026489872,1
151.46643311306855,0.1808327947429518,269.2694876175711,117.15629685387097,1294.4120528104747,26.357786662158894,3.1878240714140893,568.6733881484688,11.470465541811121,391.292453783645,2
157.77165415273961,0.05582441996984242,227.69763292108283,49.75395945853238,6717.275973664308,132.09727971824765,16.21052087797,193.3814893251476,5.835816487835605,44.14643622303744,1
59.755084124217866,0.14418039489670845,561.3553477475826,139.62733724865151,1093.5262033664415,11.907078584301122,7.430161488444584,561.1108323266955,10.055631792212358,150.8265539457998,2
170.93045815561916,0.07067324998154173,172.3119606227442,57.836175470537725,5347.58297278097,102.25066475455414,15.521322717929179,310.76262781494773,7.305153475137692,41.079707052764,1
60.269302984766014,0.21429442764935894,608.8190834223286,169.9820007094139,3882.803265451753,13.136059386047691,6.9958217255194075,748.0398884894186,12.923214776375161,217.89280803537622,2
307.26145082846523,0.033664336013898226,126.45653748805105,31.34800218901671,6202.696323242843,73.09316647061033,10.263438285340042,57.69906075845828,1.5722029411988099,49.25426290261178,0
107.36236052843755,0.12579331075249547,376.2025457274782,160.1622107673519,2653.9232192378577,57.60902801490217,8.674082426026281,591.7222485537324,19.141884056758258,121.04304704009778,2
74.72964088799566,0.1714436469337954,577.1097506640893,140.93322155148707,3122.084757883064,27.15314657307635,10.835919519605286,618.1183405416066,7.98623201684614,414.1117519785326,2
192.39196569706306,0.10096122269768779,233.32849971947894,59.969297204929426,5661.428037682856,55.14341217230342,9.824457149104513,241.02061689224473,3.113403883596329,60.89045957345966,1
